t_ms,true_x,true_y,yaw_deg,map_x,map_y,seg,return_mode,single_axis,route_complete,return_complete,front_cm,left_cm,out_vx,out_vy,map_lim,front_lim,left_lim,clearance
2500,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2510,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2520,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2530,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2540,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2550,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2560,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2570,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2580,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2590,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2600,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2610,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2620,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2630,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2640,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2650,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2660,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2670,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2680,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2690,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2700,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2710,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2720,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2730,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2740,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2750,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2760,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2770,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2780,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2790,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2800,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2810,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2820,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2830,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2840,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2850,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2860,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2870,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2880,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2890,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2900,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2910,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2920,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2930,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2940,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2950,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2960,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2970,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2980,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
2990,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3000,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3010,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3020,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3030,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3040,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3050,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3060,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3070,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3080,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3090,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3100,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3110,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3120,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3130,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3140,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3150,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3160,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3170,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3180,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3190,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3200,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3210,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3220,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3230,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3240,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3250,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3260,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3270,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3280,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3290,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3300,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3310,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3320,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3330,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3340,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3350,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3360,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3370,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3380,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3390,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3400,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3410,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3420,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3430,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3440,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3450,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3460,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3470,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3480,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3490,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3500,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3510,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3520,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3530,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3540,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3550,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3560,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3570,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3580,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3590,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3600,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3610,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3620,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3630,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3640,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3650,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3660,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3670,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3680,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3690,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3700,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3710,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3720,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3730,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3740,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3750,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3760,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3770,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3780,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3790,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3800,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3810,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3820,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3830,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3840,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3850,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3860,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3870,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3880,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3890,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3900,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3910,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3920,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3930,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3940,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3950,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3960,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3970,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3980,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
3990,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4000,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4010,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4020,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4030,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4040,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4050,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4060,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4070,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4080,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4090,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4100,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4110,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4120,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4130,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4140,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4150,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4160,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4170,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4180,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4190,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4200,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4210,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4220,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4230,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4240,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4250,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4260,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4270,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4280,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4290,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4300,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4310,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4320,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4330,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4340,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4350,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4360,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4370,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4380,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4390,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4400,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4410,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4420,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4430,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4440,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4450,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4460,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4470,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4480,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4490,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4500,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4510,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4520,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4530,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4540,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4550,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4560,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4570,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4580,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4590,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4600,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4610,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4620,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4630,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4640,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4650,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4660,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4670,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4680,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4690,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4700,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4710,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4720,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4730,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4740,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4750,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4760,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4770,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4780,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4790,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4800,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4810,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4820,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4830,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4840,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4850,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4860,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4870,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4880,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4890,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4900,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4910,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4920,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4930,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4940,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4950,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4960,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
4970,0.3740,0.3085,0.00,0.0000,0.0000,0,0,0,0,0,20,15,0,0,0,0,0,1000.000
